"","MS_QC_POOL_1_POS.mzML","MS_A_POS.mzML","MS_B_POS.mzML","MS_QC_POOL_2_POS.mzML","MS_C_POS.mzML","MS_D_POS.mzML","MS_QC_POOL_3_POS.mzML","MS_E_POS.mzML","MS_F_POS.mzML","MS_QC_POOL_4_POS.mzML"
"FT4977",260.602583916083,246.846062937062,353.465685314687,224.672066433567,335.414580419582,330.872538461541,158.892565238361,517.246164335665,240.057713286713,226.429636363637
"FT4978",2100.45735314687,2017.51143356645,2586.54071328673,2161.09432867132,1112.64452097903,1596.62740941273,2073.6660844506,4122.83405244754,1517.70699650351,2125.06723426573
"FT4979",202.718863636364,90.8630379193967,307.181926573426,253.975195804196,353.276108391609,178.090447552448,221.489298700077,699.716066433567,187.008692307693,126.579980084086
"FT4980",149.565255428094,159.125608042889,NA,561.171104895106,NA,302.4926189938,335.09981118881,112.707533580471,106.846704973729,748.12646853147
"FT4981",NA,515.651832167832,898.69672027972,NA,415.810804195804,207.650757075238,NA,449.149678321678,452.495076923077,NA
"FT4982",15134.3104510489,15778.8370582381,16420.7935235529,12104.5600470632,8848.42823724591,11171.0917757546,10411.872555944,11410.2489243952,10300.6704564497,10370.457965035
"FT4983",478.984760788655,6173.3217902098,4943.64327272728,817.866322529265,4788.56674825175,4235.28243356643,1281.09320979021,2621.06907692308,5036.62116083917,1246.55736713287
"FT4984",4318.18138502858,4754.51444055944,10330.1879895105,5866.87703496503,2468.6011048951,5008.28347552448,4671.00564335665,6687.96623076923,3410.95514685314,4690.23452026173
"FT4985",121.693975245012,1470.91921678322,637.334527972028,358.290304195804,153.978083916084,927.281912285505,256.826328671328,702.994153846153,372.597996503496,199.039174539634
"FT4986",1631.59037412587,1156.07454545454,3460.366219285,2293.54909090909,21.2944968034047,851.574335664335,1709.63493356643,1203.38683216783,149.38781399058,2232.78106993007
"FT4987",244.020944055944,388.560828671329,323.538870629369,233.346104895104,503.662311188811,194.883451048948,294.936493006995,314.816706293704,440.43791958042,284.899972027973
"FT4988",181.001737762237,376.226297202797,484.930940559439,72.8358135220019,271.687143356643,370.310716783215,154.721108391609,683.204339160836,331.694905594404,147.885685487469
"FT4989",524.865986013985,138.037050493023,124.14649531219,810.37696153846,173.319216198318,113.149503267977,582.761717618973,98.6350509841018,228.519209790209,726.797276223776
"FT4990",NA,189.531073426574,244.175076923077,NA,275.104405594406,236.004409090909,NA,370.332178321678,179.185636363637,15.5544182217703
"FT4991",2073.24412237761,2303.52545454544,1852.49793515766,2086.78895454544,2348.76832867133,2448.38043356644,2290.4557027972,2229.55533566434,2970.5907167832,2084.26137062938
"FT4992",291.60548678549,285.516503496504,439.119660839161,331.816909373356,222.353569930067,211.509485766055,309.061570765732,672.156849650349,241.106076923078,325.309447552448
"FT4993",2.86526433982006,2598.2909055944,83.6121116456952,46.7864247090784,537.56568881119,5214.81729020977,NA,2064.74958041958,587.206227272727,NA
"FT4994",52.6159679775767,NA,423.902779720279,47.4252814279039,391.37229020979,287.87467132867,NA,395.892220279721,119.784220242176,197.570370629371
"FT4995",2340.40418181818,425.023894865538,166.068222929971,2342.23635951101,382.261823867874,193.517312351443,4492.8699965035,2615.21332867133,160.100437877893,2579.24216433567
"FT4996",NA,2140.89967132867,1680.57536013986,NA,1422.15827622378,1408.71327272727,NA,97.5745268491612,1310.10400699301,NA
"FT4997",1847.8117972028,1507.60999300699,4042.07851048951,1262.70164685314,826.642206293706,2028.64476923077,1375.47283520731,2371.6886013986,1707.54698601399,1609.70663332208
"FT4998",714.460143356641,836.473836030437,1557.42482517482,1222.64340374959,91.0238913941404,555.204472027972,1083.12384965035,658.905650349649,220.442191785172,1012.00161188811
"FT4999",10011.9732062937,13938.3333776224,12404.7913426573,10995.7145244755,17090.338479021,15336.0902097902,10349.9043146853,11573.8106538461,14330.8424790209,10065.6059160839
"FT5000",263.497615384615,605.134416083917,513.058562937062,491.923825174826,340.702450441565,296.104846153848,494.505062937063,510.923312647518,248.287888111885,487.989175255127
"FT5001",138.106951048949,107.373881449828,150.503916083917,170.233248251748,89.2390808214907,49.5581104442202,174.130963882726,126.254579710864,77.4794238774179,118.614671328672
"FT5002",3969.66759411375,4924.80004195804,4599.81609440559,5026.84412937062,3364.36929551907,5011.78970700272,3806.31912315097,4748.38153047742,3585.13764335664,5121.77924475524
"FT5003",4596.99845454543,5194.74847552448,6391.06022831339,4871.04831818183,5388.36797202798,4657.73005594406,4397.60905594406,7373.02081468532,4203.99020979021,4384.4550839161
"FT5004",178.906797899844,184.145688384165,254.940965034965,200.174165670725,355.441447552448,263.947263789548,210.153335664336,236.33186013986,298.68770979021,250.574564970743
"FT5005",2.13523289949579,283.086146853149,254.151765734268,NA,299.428783216784,269.01940909091,NA,313.916297202799,126.305523883072,NA
"FT5006",29.4952038681976,196.681993006994,111.250465733563,297.828711231575,184.31224834963,1067.5391958042,144.478101398602,119.430552035105,578.263919580419,231.25262937063
"FT5007",26047.4855244755,5052.08781018824,4948.52713369575,17332.856465035,11302.6355863373,7159.78086783452,28162.5820412592,7708.30876927235,9559.32902976747,28859.0242594909
"FT5008",292.176829644114,5806.92065034965,4820.3799020979,203.87512297466,3340.44944055944,5171.45002447552,45.1084580028128,1468.15691690187,4749.85370979021,104.158567589776
"FT5009",3377.51676923077,8531.11306993007,9316.73804895105,2176.54745675027,4363.09955244755,7736.2206083916,2888.68535664336,6000.9101958042,6067.07326063505,2628.05188111888
"FT5010",5258.19821328672,6168.92347552447,10679.6068741259,5303.7035034965,1890.87632517482,4681.41253846154,5564.79937762237,7229.3032972028,2864.66046503496,5840.15481818182
"FT5011",101.604790178189,279.65782867133,358.650923076922,64.1075706763938,286.959304195803,230.884531468531,64.6655863744883,494.80162237762,216.00258041958,98.7921039777617
"FT5012",530.222590909089,609.892374125872,799.339609144955,638.552632867134,587.516118881123,318.958533372151,468.110947552447,869.205314685321,406.41943006993,579.153923076926
"FT5013",4919.62033216786,5875.94713636367,5235.35468181821,5163.02539510492,5638.10093706297,7666.82765034962,5006.1758476159,5363.7688216783,6798.96888461541,4738.75354195803
"FT5014",1577.5681048951,1505.79909440559,1670.18189255275,1877.56854545454,1615.93223076923,735.337187214281,1828.0623041958,1417.5138041958,1431.06806643356,1618.64028671328
"FT5015",886.628181818188,1831.66426573427,1423.76268881118,1046.69776573426,1813.29871678322,1851.54447902098,935.102318181815,1350.61331118881,1738.25682167833,989.765181818179
"FT5016",26.1683461122532,1826.0314208415,1304.15525874126,153.153013316529,1043.78224825175,1471.57606685406,NA,226.339237762237,1104.90308391608,92.3682336901455
"FT5017",755.328392379045,2800.32722727273,4240.30053146853,776.285663468492,1554.00561188811,2463.49976223776,349.768122377623,2404.95333566434,2003.34251961466,841.714709790211
"FT5018",1541.62848251748,1916.30694755245,3897.57309440559,1231.12196853147,288.789424594595,1799.75453496504,2183.80746503496,2694.30917832168,926.406493006991,1543.84278165321
"FT5019",297.782423076923,334.06412937063,320.433776223777,299.29351048951,318.919111888108,262.632325174827,262.31593006993,253.637479794007,279.956013986014,238.056912587413
"FT5020",4475.60288811188,6033.99770979022,5542.65041958041,4586.61984965035,7501.54974125876,6635.94086013987,4438.47962937063,5061.05902447553,6196.15329020978,4396.07748251749
"FT5021",481.18395104895,137.254536065126,315.781825174825,198.536533146073,48.0734902058154,304.781456562745,403.083786713287,311.285632867133,18.2921803860764,434.016692307691
"FT5022",85.214020251929,140.215384615383,177.477818181818,215.241996503496,112.816808970769,126.890045454546,175.711143356644,162.0046993007,174.515800699301,194.038646853147
"FT5023",4116.46014738687,9410.73536013985,8830.76427272726,6648.55920442825,9015.94483216782,9884.02398614918,9816.42184615384,9187.09043019451,1434.50110581294,6883.16861780798
"FT5024",1439.42668531469,249.26594786442,956.990604144993,498.934919580422,351.911833285728,589.539569460832,979.311154552474,824.257374125874,198.63791958042,1307.28701748252
"FT5025",918.26808683532,679.359472027969,1933.48602080162,1323.59112157915,1678.9162629253,1664.4773796634,1396.55108391608,1531.71072219841,1608.71460589893,1439.55157993019
"FT5026",287.982954545457,337.456678321681,346.572629370629,388.531237762239,340.970842657346,415.985097902101,271.951162913329,384.505248251747,217.851126115322,251.066506993007
"FT5027",63.8967139538942,465.379153846155,719.970881118882,209.680827278186,379.599986013986,750.423178321678,424.441269230769,1786.09329020979,320.364188811189,173.485873916431
"FT5028",NA,469.167440559441,110.582531300969,NA,65.9562877567375,509.959321678321,NA,346.73635969243,285.932689980786,NA
"FT5029",9347.88264335663,5935.12472727272,8049.62475524475,8604.65916083916,675.640374102088,4907.62886013986,9336.94343706294,10385.6748461539,5875.15045804196,9129.38011888111
"FT5030",936.43390909091,982.921818795344,3302.42934965035,1011.79772727273,50.9711699997095,1370.1637972028,1230.75400406614,1723.65387062937,727.826454545454,1622.04584265734
"FT5031",199.746383407052,554.183097902097,422.279506993006,324.469520979023,465.562552447551,505.106412587411,231.814856643356,415.628517854112,507.629444055943,260.977185314685
"FT5032",2911.49539510489,2692.71094405594,5474.95357342657,2701.77194055944,241.969663929284,2506.30967832168,2275.95485664335,2922.37737062937,1025.13672377622,2587.3942972028
"FT5033",672.930115384615,820.409905594406,798.360776223777,461.67610121134,212.144901549768,416.5018006993,695.63804895105,553.181884615385,535.15586843213,673.660783216784
"FT5034",704.134541958041,NA,471.42708041958,792.238709790208,NA,152.28683816217,1003.85045454545,302.72182867133,199.638482517484,846.179360139863
"FT5035",83.8717234196877,640.456206293711,670.514066433571,NA,1023.64904895105,590.526262237766,NA,309.831279532695,681.684146853152,169.663541958043
"FT5036",3.9988544986195,1815.95931471276,1342.2742027972,351.019395104895,1026.65496503497,1275.03236373531,4.61018753242439,1308.42968181818,673.314472027968,NA
"FT5037",2.88551956495448,2208.26711538461,728.458594405594,166.75777972028,1772.42684265734,2584.69899884376,10.2063652233522,948.086874125871,2609.58130069931,10.2863115273354
"FT5038",3237.28772727272,1867.3496013986,3107.5006993007,3180.96972377622,618.912398601398,1644.55737062937,2811.43324825175,3190.80951398601,1908.08815384615,3213.22413986014
"FT5039",134.259066671341,858.823132867132,1123.49105244755,596.738076923077,193.262839625276,812.298094405595,674.010671328672,726.248055944057,388.263660534525,671.674615384615
"FT5040",814.301221724896,760.54261888112,699.983685314686,766.997339160842,654.319907843979,756.382332167833,867.640178157868,834.437701960427,722.788846153849,630.649909090911
"FT5041",1051.79032867132,1526.13422727273,1408.69116083916,1347.59991608391,2004.26933916084,1741.84382517483,1178.26967832168,1330.70805944056,1826.85915734265,1236.51889510489
"FT5042",7285.62910489513,6933.07844022737,6804.29915034966,7806.97052097902,1805.56514160076,4270.54984665658,7682.76121678321,7184.37014728094,1190.53493419432,5771.83030311034
"FT5043",269.371573426573,NA,NA,450.839783597578,NA,NA,379.114825174827,258.497076923076,NA,359.836185314685
"FT5044",233.788667832167,15.1568494042401,7.94580584714126,301.634769230771,3.22915060080297,5.90641692342395,174.565343524016,7.55923443995658,NA,307.414426573426
"FT5045",706.356461538463,451.964066433568,804.165287443326,720.190699300695,685.133276223777,540.642818181815,777.856313262098,666.907877622379,497.022566433564,855.395514998167
"FT5046",170.073501855295,NA,7.2127457281008,383.332342657341,NA,NA,364.042646853146,NA,22.7268275117843,362.220367132867
"FT5047",468.258251748252,737.75469230769,773.608468531466,657.75250600669,837.95601398602,587.965510489509,493.485314685315,715.157968531466,647.940755244752,481.572209790209
"FT5048",1032.75231818183,784.017965034955,945.894220279719,1112.63411538461,491.072517482511,758.106409090909,1047.53009936836,1310.18562587413,732.133395104898,1162.22777625018
"FT5049",NA,413.659772727272,5.67057506976281,5.85002364791986,232.59365495194,403.371183349707,NA,65.5090838299096,472.381793706291,NA
"FT5050",2000.5216993007,15689.507444056,12810.6287097902,1994.91015734266,4708.61763986014,15566.6876118881,1547.53918531468,15401.9605489511,9693.92640565229,1521.33074475524
"FT5051",1768.23956643357,13624.2957902098,5954.73406993007,1505.41278671329,7992.67233566434,6303.21027272727,3612.60418531469,7049.44584965035,8087.07917184268,1759.51415034965
"FT5052",776.549999999999,724.836146853146,338.062398472376,602.799905530937,492.936419580421,110.350126377081,968.669790209791,859.788734472644,419.407255732676,774.432461538462
"FT5053",1841.96873076923,2430.08382167832,3808.23163636363,713.760692307693,486.427476407805,2115.94111996266,2330.60016083916,2877.8011048951,1351.64931818182,1916.88868531468
"FT5054",6584.02507342657,988.803965034965,1231.1726958042,6862.73735524672,490.021227272727,703.667150908896,7638.85936363636,633.469825174826,554.745000000001,7234.73794405594
"FT5055",NA,586.92234965035,442.574318181817,11.1952399785705,409.847748251749,310.929782074204,NA,260.554132867132,379.176608391608,NA
"FT5056",334.203304195803,NA,177.907699300699,400.580916083916,NA,200.308993006992,403.396604895105,38.9818917130408,NA,341.220902097902
"FT5057",296.440101398601,77.9044557773758,439.272532439409,342.264062937063,77.6989481598603,403.950483960455,1016.38434939304,282.76175433713,10.4358270223409,824.886193468266
"FT5058",9.90883503967227,606.39967132867,468.827307692311,87.7289240022182,834.950748251747,249.642671555036,15.2663573252001,327.984660839161,642.205972027972,10.6172889194301
"FT5059",329.951318181821,NA,317.673367132869,205.509839160839,30.6633754911734,213.642786713287,404.448103849053,374.781545454545,48.2280117534136,332.306559440559
"FT5060",15.0864024647246,203.962006993007,46.0600958277704,25.4276671129331,166.096698528695,290.069276223775,NA,51.7365998514933,204.468629370629,9.49060330197655
"FT5061",111.642473546401,491.547597902098,320.602216783217,41.7920004772286,345.607185314686,490.723604895105,43.1149409831971,300.313168964566,910.54088811189,53.3850068411164
"FT5062",651.257213286713,5003.56876573426,4002.96518181818,419.196849650349,1819.98387792048,5140.49858391609,646.948646853147,4373.059006993,3105.69371055212,495.564157342657
"FT5063",115.817508065955,3443.00665384616,1641.73485314685,381.625985462542,2107.69411888112,1607.74985664336,NA,2076.17817482518,2238.65491112181,NA
"FT5064",1560.00389166124,2889.46675174825,2375.34695928429,2609.0324055944,436.999846153845,2731.42820979021,3346.33900699301,2702.89606993006,888.209181818179,2899.41352447552
"FT5065",8575.63795804195,3914.70619392538,3813.23087412588,11155.7622061139,3248.38788414257,4471.85004545455,10437.682006993,3043.49718881119,3766.47956057056,12641.170027972
"FT5066",915.884090080578,933.245569930073,905.965544449575,907.956398601398,1354.01197072783,967.024764005567,848.826933566435,782.970576923076,519.694038153665,762.322951048954
"FT5067",179.003863636364,309.707884615385,209.501751593328,257.303685314684,483.038423076924,340.459667832168,226.01016083916,300.748993006994,355.324384615385,216.189555944057
